10000   0.400000
20000   1.090000
30000   2.890000
40000   4.120000
50000   6.530000
60000   9.710000
70000   12.630000
80000   15.900000
90000   19.549999
100000  25.760000
110000  28.809999
120000  34.509998
130000  40.310001
140000  45.709999
150000  54.240002
160000  60.270000
170000  66.699997
